區域,起點,終點
2,45,48
2,45,0
2,40,15
2,40,24
2,40,12
2,40,22
2,40,23
2,40,14
2,40,21
2,40,46
2,40,44
2,40,31
2,40,28
2,40,48
2,40,0
2,15,24
2,15,12
2,15,22
2,15,23
2,15,14
2,15,21
2,15,46
2,15,44
2,15,31
2,15,28
2,15,48
2,15,0
2,24,12
2,24,22
2,24,23
2,24,14
2,24,21
2,24,46
2,24,44
2,24,31
2,24,28
2,24,48
2,24,0
2,12,22
2,12,23
2,12,14
2,12,21
2,12,46
2,12,44
2,12,31
2,12,28
2,12,48
2,12,0
2,22,23
2,22,14
2,22,21
2,22,46
2,22,44
2,22,31
2,22,28
2,22,48
2,22,0
2,23,14
2,23,21
2,23,46
2,23,44
2,23,31
2,23,28
2,23,48
2,23,0
2,14,21
2,14,46
2,14,44
2,14,31
2,14,28
2,14,48
2,14,0
2,21,46
2,21,44
2,21,31
2,21,28
2,21,48
2,21,0
2,46,44
2,46,31
2,46,28
2,46,48
2,46,0
2,44,31
2,44,28
2,44,48
2,44,0
2,31,28
2,31,48
2,31,0
2,28,48
2,28,0
2,48,0
3,0,40
3,0,29
3,0,22
3,0,25
3,0,39
3,0,10
3,0,3
3,0,1
3,0,11
3,0,46
3,0,33
3,0,23
3,0,6
3,0,13
3,0,15
3,0,44
3,40,29
3,40,22
3,40,25
3,40,39
3,40,10
3,40,3
3,40,1
3,40,11
3,40,46
3,40,33
3,40,23
3,40,6
3,40,13
3,40,15
3,40,44
3,40,0
3,29,22
3,29,25
3,29,39
3,29,10
3,29,3
3,29,1
3,29,11
3,29,46
3,29,33
3,29,23
3,29,6
3,29,13
3,29,15
3,29,44
3,29,0
3,22,25
3,22,39
3,22,10
3,22,3
3,22,1
3,22,11
3,22,46
3,22,33
3,22,23
3,22,6
3,22,13
3,22,15
3,22,44
3,22,0
3,25,39
3,25,10
3,25,3
3,25,1
3,25,11
3,25,46
3,25,33
3,25,23
3,25,6
3,25,13
3,25,15
3,25,44
3,25,0
3,39,10
3,39,3
3,39,1
3,39,11
3,39,46
3,39,33
3,39,23
3,39,6
3,39,13
3,39,15
3,39,44
3,39,0
3,10,3
3,10,1
3,10,11
3,10,46
3,10,33
3,10,23
3,10,6
3,10,13
3,10,15
3,10,44
3,10,0
3,3,1
3,3,11
3,3,46
3,3,33
3,3,23
3,3,6
3,3,13
3,3,15
3,3,44
3,3,0
3,1,11
3,1,46
3,1,33
3,1,23
3,1,6
3,1,13
3,1,15
3,1,44
3,1,0
3,11,46
3,11,33
3,11,23
3,11,6
3,11,13
3,11,15
3,11,44
3,11,0
3,46,33
3,46,23
3,46,6
3,46,13
3,46,15
3,46,44
3,46,0
3,33,23
3,33,6
3,33,13
3,33,15
3,33,44
3,33,0
3,23,6
3,23,13
3,23,15
3,23,44
3,23,0
3,6,13
3,6,15
3,6,44
3,6,0
3,13,15
3,13,44
3,13,0
3,15,44
3,15,0
3,44,0
