區域,起點,終點
1,68,27
1,68,63
1,68,31
1,68,59
1,68,78
1,68,20
1,68,45
1,68,55
1,68,15
1,68,34
1,68,75
1,68,43
1,68,44
1,68,84
1,68,77
1,68,65
1,68,30
1,68,66
1,68,18
1,68,19
1,68,33
1,68,0
1,60,57
1,60,13
1,60,27
1,60,63
1,60,31
1,60,59
1,60,78
1,60,20
1,60,45
1,60,55
1,60,15
1,60,34
1,60,75
1,60,43
1,60,44
1,60,84
1,60,77
1,60,65
1,60,30
1,60,66
1,60,18
1,60,19
1,60,33
1,60,0
1,57,13
1,57,27
1,57,63
1,57,31
1,57,59
1,57,78
1,57,20
1,57,45
1,57,55
1,57,15
1,57,34
1,57,75
1,57,43
1,57,44
1,57,84
1,57,77
1,57,65
1,57,30
1,57,66
1,57,18
1,57,19
1,57,33
1,57,0
1,13,27
1,13,63
1,13,31
1,13,59
1,13,78
1,13,20
1,13,45
1,13,55
1,13,15
1,13,34
1,13,75
1,13,43
1,13,44
1,13,84
1,13,77
1,13,65
1,13,30
1,13,66
1,13,18
1,13,19
1,13,33
1,13,0
1,27,63
1,27,31
1,27,59
1,27,78
1,27,20
1,27,45
1,27,55
1,27,15
1,27,34
1,27,75
1,27,43
1,27,44
1,27,84
1,27,77
1,27,65
1,27,30
1,27,66
1,27,18
1,27,19
1,27,33
1,27,0
1,63,31
1,63,59
1,63,78
1,63,20
1,63,45
1,63,55
1,63,15
1,63,34
1,63,75
1,63,43
1,63,44
1,63,84
1,63,77
1,63,65
1,63,30
1,63,66
1,63,18
1,63,19
1,63,33
1,63,0
1,31,59
1,31,78
1,31,20
1,31,45
1,31,55
1,31,15
1,31,34
1,31,75
1,31,43
1,31,44
1,31,84
1,31,77
1,31,65
1,31,30
1,31,66
1,31,18
1,31,19
1,31,33
1,31,0
1,59,78
1,59,20
1,59,45
1,59,55
1,59,15
1,59,34
1,59,75
1,59,43
1,59,44
1,59,84
1,59,77
1,59,65
1,59,30
1,59,66
1,59,18
1,59,19
1,59,33
1,59,0
1,78,20
1,78,45
1,78,55
1,78,15
1,78,34
1,78,75
1,78,43
1,78,44
1,78,84
1,78,77
1,78,65
1,78,30
1,78,66
1,78,18
1,78,19
1,78,33
1,78,0
1,20,45
1,20,55
1,20,15
1,20,34
1,20,75
1,20,43
1,20,44
1,20,84
1,20,77
1,20,65
1,20,30
1,20,66
1,20,18
1,20,19
1,20,33
1,20,0
1,45,55
1,45,15
1,45,34
1,45,75
1,45,43
1,45,44
1,45,84
1,45,77
1,45,65
1,45,30
1,45,66
1,45,18
1,45,19
1,45,33
1,45,0
1,55,15
1,55,34
1,55,75
1,55,43
1,55,44
1,55,84
1,55,77
1,55,65
1,55,30
1,55,66
1,55,18
1,55,19
1,55,33
1,55,0
1,15,34
1,15,75
1,15,43
1,15,44
1,15,84
1,15,77
1,15,65
1,15,30
1,15,66
1,15,18
1,15,19
1,15,33
1,15,0
1,34,75
1,34,43
1,34,44
1,34,84
1,34,77
1,34,65
1,34,30
1,34,66
1,34,18
1,34,19
1,34,33
1,34,0
1,75,43
1,75,44
1,75,84
1,75,77
1,75,65
1,75,30
1,75,66
1,75,18
1,75,19
1,75,33
1,75,0
1,43,44
1,43,84
1,43,77
1,43,65
1,43,30
1,43,66
1,43,18
1,43,19
1,43,33
1,43,0
1,44,84
1,44,77
1,44,65
1,44,30
1,44,66
1,44,18
1,44,19
1,44,33
1,44,0
1,84,77
1,84,65
1,84,30
1,84,66
1,84,18
1,84,19
1,84,33
1,84,0
1,77,65
1,77,30
1,77,66
1,77,18
1,77,19
1,77,33
1,77,0
1,65,30
1,65,66
1,65,18
1,65,19
1,65,33
1,65,0
1,30,66
1,30,18
1,30,19
1,30,33
1,30,0
1,66,18
1,66,19
1,66,33
1,66,0
1,18,19
1,18,33
1,18,0
1,19,33
1,19,0
1,33,0
2,0,31
2,0,62
2,0,28
2,0,21
2,0,61
2,0,59
2,0,33
2,0,80
2,0,51
2,0,78
2,0,10
2,0,11
2,0,71
2,0,1
2,0,47
2,0,55
2,0,42
2,0,29
2,0,12
2,0,16
2,0,25
2,0,41
2,0,38
2,0,69
2,0,74
2,0,54
2,0,17
2,0,70
2,0,49
2,0,6
2,0,34
2,0,79
2,0,20
2,0,64
2,0,48
2,31,62
2,31,28
2,31,21
2,31,61
2,31,59
2,31,33
2,31,80
2,31,51
2,31,78
2,31,10
2,31,11
2,31,71
2,31,1
2,31,47
2,31,55
2,31,42
2,31,29
2,31,12
2,31,16
2,31,25
2,31,41
2,31,38
2,31,69
2,31,74
2,31,54
2,31,17
2,31,70
2,31,49
2,31,6
2,31,34
2,31,79
2,31,20
2,31,64
2,31,48
2,31,0
2,62,28
2,62,21
2,62,61
2,62,59
2,62,33
2,62,80
2,62,51
2,62,78
2,62,10
2,62,11
2,62,71
2,62,1
2,62,47
2,62,55
2,62,42
2,62,29
2,62,12
2,62,16
2,62,25
2,62,41
2,62,38
2,62,69
2,62,74
2,62,54
2,62,17
2,62,70
2,62,49
2,62,6
2,62,34
2,62,79
2,62,20
2,62,64
2,62,48
2,62,0
2,28,21
2,28,61
2,28,59
2,28,33
2,28,80
2,28,51
2,28,78
2,28,10
2,28,11
2,28,71
2,28,1
2,28,47
2,28,55
2,28,42
2,28,29
2,28,12
2,28,16
2,28,25
2,28,41
2,28,38
2,28,69
2,28,74
2,28,54
2,28,17
2,28,70
2,28,49
2,28,6
2,28,34
2,28,79
2,28,20
2,28,64
2,28,48
2,28,0
2,21,61
2,21,59
2,21,33
2,21,80
2,21,51
2,21,78
2,21,10
2,21,11
2,21,71
2,21,1
2,21,47
2,21,55
2,21,42
2,21,29
2,21,12
2,21,16
2,21,25
2,21,41
2,21,38
2,21,69
2,21,74
2,21,54
2,21,17
2,21,70
2,21,49
2,21,6
2,21,34
2,21,79
2,21,20
2,21,64
2,21,48
2,21,0
2,61,59
2,61,33
2,61,80
2,61,51
2,61,78
2,61,10
2,61,11
2,61,71
2,61,1
2,61,47
2,61,55
2,61,42
2,61,29
2,61,12
2,61,16
2,61,25
2,61,41
2,61,38
2,61,69
2,61,74
2,61,54
2,61,17
2,61,70
2,61,49
2,61,6
2,61,34
2,61,79
2,61,20
2,61,64
2,61,48
2,61,0
2,59,33
2,59,80
2,59,51
2,59,78
2,59,10
2,59,11
2,59,71
2,59,1
2,59,47
2,59,55
2,59,42
2,59,29
2,59,12
2,59,16
2,59,25
2,59,41
2,59,38
2,59,69
2,59,74
2,59,54
2,59,17
2,59,70
2,59,49
2,59,6
2,59,34
2,59,79
2,59,20
2,59,64
2,59,48
2,59,0
2,33,80
2,33,51
2,33,78
2,33,10
2,33,11
2,33,71
2,33,1
2,33,47
2,33,55
2,33,42
2,33,29
2,33,12
2,33,16
2,33,25
2,33,41
2,33,38
2,33,69
2,33,74
2,33,54
2,33,17
2,33,70
2,33,49
2,33,6
2,33,34
2,33,79
2,33,20
2,33,64
2,33,48
2,33,0
2,80,51
2,80,78
2,80,10
2,80,11
2,80,71
2,80,1
2,80,47
2,80,55
2,80,42
2,80,29
2,80,12
2,80,16
2,80,25
2,80,41
2,80,38
2,80,69
2,80,74
2,80,54
2,80,17
2,80,70
2,80,49
2,80,6
2,80,34
2,80,79
2,80,20
2,80,64
2,80,48
2,80,0
2,51,78
2,51,10
2,51,11
2,51,71
2,51,1
2,51,47
2,51,55
2,51,42
2,51,29
2,51,12
2,51,16
2,51,25
2,51,41
2,51,38
2,51,69
2,51,74
2,51,54
2,51,17
2,51,70
2,51,49
2,51,6
2,51,34
2,51,79
2,51,20
2,51,64
2,51,48
2,51,0
2,78,10
2,78,11
2,78,71
2,78,1
2,78,47
2,78,55
2,78,42
2,78,29
2,78,12
2,78,16
2,78,25
2,78,41
2,78,38
2,78,69
2,78,74
2,78,54
2,78,17
2,78,70
2,78,49
2,78,6
2,78,34
2,78,79
2,78,20
2,78,64
2,78,48
2,78,0
2,10,11
2,10,71
2,10,1
2,10,47
2,10,55
2,10,42
2,10,29
2,10,12
2,10,16
2,10,25
2,10,41
2,10,38
2,10,69
2,10,74
2,10,54
2,10,17
2,10,70
2,10,49
2,10,6
2,10,34
2,10,79
2,10,20
2,10,64
2,10,48
2,10,0
2,11,71
2,11,1
2,11,47
2,11,55
2,11,42
2,11,29
2,11,12
2,11,16
2,11,25
2,11,41
2,11,38
2,11,69
2,11,74
2,11,54
2,11,17
2,11,70
2,11,49
2,11,6
2,11,34
2,11,79
2,11,20
2,11,64
2,11,48
2,11,0
2,71,1
2,71,47
2,71,55
2,71,42
2,71,29
2,71,12
2,71,16
2,71,25
2,71,41
2,71,38
2,71,69
2,71,74
2,71,54
2,71,17
2,71,70
2,71,49
2,71,6
2,71,34
2,71,79
2,71,20
2,71,64
2,71,48
2,71,0
2,1,47
2,1,55
2,1,42
2,1,29
2,1,12
2,1,16
2,1,25
2,1,41
2,1,38
2,1,69
2,1,74
2,1,54
2,1,17
2,1,70
2,1,49
2,1,6
2,1,34
2,1,79
2,1,20
2,1,64
2,1,48
2,1,0
2,47,55
2,47,42
2,47,29
2,47,12
2,47,16
2,47,25
2,47,41
2,47,38
2,47,69
2,47,74
2,47,54
2,47,17
2,47,70
2,47,49
2,47,6
2,47,34
2,47,79
2,47,20
2,47,64
2,47,48
2,47,0
2,55,42
2,55,29
2,55,12
2,55,16
2,55,25
2,55,41
2,55,38
2,55,69
2,55,74
2,55,54
2,55,17
2,55,70
2,55,49
2,55,6
2,55,34
2,55,79
2,55,20
2,55,64
2,55,48
2,55,0
2,42,29
2,42,12
2,42,16
2,42,25
2,42,41
2,42,38
2,42,69
2,42,74
2,42,54
2,42,17
2,42,70
2,42,49
2,42,6
2,42,34
2,42,79
2,42,20
2,42,64
2,42,48
2,42,0
2,29,12
2,29,16
2,29,25
2,29,41
2,29,38
2,29,69
2,29,74
2,29,54
2,29,17
2,29,70
2,29,49
2,29,6
2,29,34
2,29,79
2,29,20
2,29,64
2,29,48
2,29,0
2,12,16
2,12,25
2,12,41
2,12,38
2,12,69
2,12,74
2,12,54
2,12,17
2,12,70
2,12,49
2,12,6
2,12,34
2,12,79
2,12,20
2,12,64
2,12,48
2,12,0
2,16,25
2,16,41
2,16,38
2,16,69
2,16,74
2,16,54
2,16,17
2,16,70
2,16,49
2,16,6
2,16,34
2,16,79
2,16,20
2,16,64
2,16,48
2,16,0
2,25,41
2,25,38
2,25,69
2,25,74
2,25,54
2,25,17
2,25,70
2,25,49
2,25,6
2,25,34
2,25,79
2,25,20
2,25,64
2,25,48
2,25,0
2,41,38
2,41,69
2,41,74
2,41,54
2,41,17
2,41,70
2,41,49
2,41,6
2,41,34
2,41,79
2,41,20
2,41,64
2,41,48
2,41,0
2,38,69
2,38,74
2,38,54
2,38,17
2,38,70
2,38,49
2,38,6
2,38,34
2,38,79
2,38,20
2,38,64
2,38,48
2,38,0
2,69,74
2,69,54
2,69,17
2,69,70
2,69,49
2,69,6
2,69,34
2,69,79
2,69,20
2,69,64
2,69,48
2,69,0
2,74,54
2,74,17
2,74,70
2,74,49
2,74,6
2,74,34
2,74,79
2,74,20
2,74,64
2,74,48
2,74,0
2,54,17
2,54,70
2,54,49
2,54,6
2,54,34
2,54,79
2,54,20
2,54,64
2,54,48
2,54,0
2,17,70
2,17,49
2,17,6
2,17,34
2,17,79
2,17,20
2,17,64
2,17,48
2,17,0
2,70,49
2,70,6
2,70,34
2,70,79
2,70,20
2,70,64
2,70,48
2,70,0
2,49,6
2,49,34
2,49,79
2,49,20
2,49,64
2,49,48
2,49,0
2,6,34
2,6,79
2,6,20
2,6,64
2,6,48
2,6,0
2,34,79
2,34,20
2,34,64
2,34,48
2,34,0
2,79,20
2,79,64
2,79,48
2,79,0
2,20,64
2,20,48
2,20,0
2,64,48
2,64,0
2,48,0
3,0,47
3,0,81
3,0,28
3,0,64
3,0,4
3,0,56
3,0,23
3,0,67
3,0,70
3,0,9
3,0,17
3,0,46
3,0,62
3,0,50
3,0,10
3,0,1
3,0,24
3,0,21
3,0,12
3,0,26
3,0,22
3,0,51
3,0,42
3,0,71
3,0,73
3,0,54
3,0,52
3,0,76
3,47,81
3,47,28
3,47,64
3,47,4
3,47,56
3,47,23
3,47,67
3,47,70
3,47,9
3,47,17
3,47,46
3,47,62
3,47,50
3,47,10
3,47,1
3,47,24
3,47,21
3,47,12
3,47,26
3,47,22
3,47,51
3,47,42
3,47,71
3,47,73
3,47,54
3,47,52
3,47,76
3,47,0
3,81,28
3,81,64
3,81,4
3,81,56
3,81,23
3,81,67
3,81,70
3,81,9
3,81,17
3,81,46
3,81,62
3,81,50
3,81,10
3,81,1
3,81,24
3,81,21
3,81,12
3,81,26
3,81,22
3,81,51
3,81,42
3,81,71
3,81,73
3,81,54
3,81,52
3,81,76
3,81,0
3,28,64
3,28,4
3,28,56
3,28,23
3,28,67
3,28,70
3,28,9
3,28,17
3,28,46
3,28,62
3,28,50
3,28,10
3,28,1
3,28,24
3,28,21
3,28,12
3,28,26
3,28,22
3,28,51
3,28,42
3,28,71
3,28,73
3,28,54
3,28,52
3,28,76
3,28,0
3,64,4
3,64,56
3,64,23
3,64,67
3,64,70
3,64,9
3,64,17
3,64,46
3,64,62
3,64,50
3,64,10
3,64,1
3,64,24
3,64,21
3,64,12
3,64,26
3,64,22
3,64,51
3,64,42
3,64,71
3,64,73
3,64,54
3,64,52
3,64,76
3,64,0
3,4,56
3,4,23
3,4,67
3,4,70
3,4,9
3,4,17
3,4,46
3,4,62
3,4,50
3,4,10
3,4,1
3,4,24
3,4,21
3,4,12
3,4,26
3,4,22
3,4,51
3,4,42
3,4,71
3,4,73
3,4,54
3,4,52
3,4,76
3,4,0
3,56,23
3,56,67
3,56,70
3,56,9
3,56,17
3,56,46
3,56,62
3,56,50
3,56,10
3,56,1
3,56,24
3,56,21
3,56,12
3,56,26
3,56,22
3,56,51
3,56,42
3,56,71
3,56,73
3,56,54
3,56,52
3,56,76
3,56,0
3,23,67
3,23,70
3,23,9
3,23,17
3,23,46
3,23,62
3,23,50
3,23,10
3,23,1
3,23,24
3,23,21
3,23,12
3,23,26
3,23,22
3,23,51
3,23,42
3,23,71
3,23,73
3,23,54
3,23,52
3,23,76
3,23,0
3,67,70
3,67,9
3,67,17
3,67,46
3,67,62
3,67,50
3,67,10
3,67,1
3,67,24
3,67,21
3,67,12
3,67,26
3,67,22
3,67,51
3,67,42
3,67,71
3,67,73
3,67,54
3,67,52
3,67,76
3,67,0
3,70,9
3,70,17
3,70,46
3,70,62
3,70,50
3,70,10
3,70,1
3,70,24
3,70,21
3,70,12
3,70,26
3,70,22
3,70,51
3,70,42
3,70,71
3,70,73
3,70,54
3,70,52
3,70,76
3,70,0
3,9,17
3,9,46
3,9,62
3,9,50
3,9,10
3,9,1
3,9,24
3,9,21
3,9,12
3,9,26
3,9,22
3,9,51
3,9,42
3,9,71
3,9,73
3,9,54
3,9,52
3,9,76
3,9,0
3,17,46
3,17,62
3,17,50
3,17,10
3,17,1
3,17,24
3,17,21
3,17,12
3,17,26
3,17,22
3,17,51
3,17,42
3,17,71
3,17,73
3,17,54
3,17,52
3,17,76
3,17,0
3,46,62
3,46,50
3,46,10
3,46,1
3,46,24
3,46,21
3,46,12
3,46,26
3,46,22
3,46,51
3,46,42
3,46,71
3,46,73
3,46,54
3,46,52
3,46,76
3,46,0
3,62,50
3,62,10
3,62,1
3,62,24
3,62,21
3,62,12
3,62,26
3,62,22
3,62,51
3,62,42
3,62,71
3,62,73
3,62,54
3,62,52
3,62,76
3,62,0
3,50,10
3,50,1
3,50,24
3,50,21
3,50,12
3,50,26
3,50,22
3,50,51
3,50,42
3,50,71
3,50,73
3,50,54
3,50,52
3,50,76
3,50,0
3,10,1
3,10,24
3,10,21
3,10,12
3,10,26
3,10,22
3,10,51
3,10,42
3,10,71
3,10,73
3,10,54
3,10,52
3,10,76
3,10,0
3,1,24
3,1,21
3,1,12
3,1,26
3,1,22
3,1,51
3,1,42
3,1,71
3,1,73
3,1,54
3,1,52
3,1,76
3,1,0
3,24,21
3,24,12
3,24,26
3,24,22
3,24,51
3,24,42
3,24,71
3,24,73
3,24,54
3,24,52
3,24,76
3,24,0
3,21,12
3,21,26
3,21,22
3,21,51
3,21,42
3,21,71
3,21,73
3,21,54
3,21,52
3,21,76
3,21,0
3,12,26
3,12,22
3,12,51
3,12,42
3,12,71
3,12,73
3,12,54
3,12,52
3,12,76
3,12,0
3,26,22
3,26,51
3,26,42
3,26,71
3,26,73
3,26,54
3,26,52
3,26,76
3,26,0
3,22,51
3,22,42
3,22,71
3,22,73
3,22,54
3,22,52
3,22,76
3,22,0
3,51,42
3,51,71
3,51,73
3,51,54
3,51,52
3,51,76
3,51,0
3,42,71
3,42,73
3,42,54
3,42,52
3,42,76
3,42,0
3,71,73
3,71,54
3,71,52
3,71,76
3,71,0
3,73,54
3,73,52
3,73,76
3,73,0
3,54,52
3,54,76
3,54,0
3,52,76
3,52,0
3,76,0
