區域,起點,終點
2,41,13
2,41,0
2,31,37
2,31,52
2,31,56
2,31,54
2,31,55
2,31,48
2,31,20
2,31,5
2,31,8
2,31,45
2,31,15
2,31,13
2,31,0
2,37,52
2,37,56
2,37,54
2,37,55
2,37,48
2,37,20
2,37,5
2,37,8
2,37,45
2,37,15
2,37,13
2,37,0
2,52,56
2,52,54
2,52,55
2,52,48
2,52,20
2,52,5
2,52,8
2,52,45
2,52,15
2,52,13
2,52,0
2,56,54
2,56,55
2,56,48
2,56,20
2,56,5
2,56,8
2,56,45
2,56,15
2,56,13
2,56,0
2,54,55
2,54,48
2,54,20
2,54,5
2,54,8
2,54,45
2,54,15
2,54,13
2,54,0
2,55,48
2,55,20
2,55,5
2,55,8
2,55,45
2,55,15
2,55,13
2,55,0
2,48,20
2,48,5
2,48,8
2,48,45
2,48,15
2,48,13
2,48,0
2,20,5
2,20,8
2,20,45
2,20,15
2,20,13
2,20,0
2,5,8
2,5,45
2,5,15
2,5,13
2,5,0
2,8,45
2,8,15
2,8,13
2,8,0
2,45,15
2,45,13
2,45,0
2,15,13
2,15,0
2,13,0
3,0,8
3,0,34
3,0,46
3,0,5
3,0,25
3,0,57
3,0,59
3,0,49
3,0,2
3,0,47
3,0,54
3,0,7
3,0,37
3,0,24
3,0,13
3,0,3
3,0,17
3,0,58
3,0,26
3,0,45
3,8,34
3,8,46
3,8,5
3,8,25
3,8,57
3,8,59
3,8,49
3,8,2
3,8,47
3,8,54
3,8,7
3,8,37
3,8,24
3,8,13
3,8,3
3,8,17
3,8,58
3,8,26
3,8,45
3,8,0
3,34,46
3,34,5
3,34,25
3,34,57
3,34,59
3,34,49
3,34,2
3,34,47
3,34,54
3,34,7
3,34,37
3,34,24
3,34,13
3,34,3
3,34,17
3,34,58
3,34,26
3,34,45
3,34,0
3,46,5
3,46,25
3,46,57
3,46,59
3,46,49
3,46,2
3,46,47
3,46,54
3,46,7
3,46,37
3,46,24
3,46,13
3,46,3
3,46,17
3,46,58
3,46,26
3,46,45
3,46,0
3,5,25
3,5,57
3,5,59
3,5,49
3,5,2
3,5,47
3,5,54
3,5,7
3,5,37
3,5,24
3,5,13
3,5,3
3,5,17
3,5,58
3,5,26
3,5,45
3,5,0
3,25,57
3,25,59
3,25,49
3,25,2
3,25,47
3,25,54
3,25,7
3,25,37
3,25,24
3,25,13
3,25,3
3,25,17
3,25,58
3,25,26
3,25,45
3,25,0
3,57,59
3,57,49
3,57,2
3,57,47
3,57,54
3,57,7
3,57,37
3,57,24
3,57,13
3,57,3
3,57,17
3,57,58
3,57,26
3,57,45
3,57,0
3,59,49
3,59,2
3,59,47
3,59,54
3,59,7
3,59,37
3,59,24
3,59,13
3,59,3
3,59,17
3,59,58
3,59,26
3,59,45
3,59,0
3,49,2
3,49,47
3,49,54
3,49,7
3,49,37
3,49,24
3,49,13
3,49,3
3,49,17
3,49,58
3,49,26
3,49,45
3,49,0
3,2,47
3,2,54
3,2,7
3,2,37
3,2,24
3,2,13
3,2,3
3,2,17
3,2,58
3,2,26
3,2,45
3,2,0
3,47,54
3,47,7
3,47,37
3,47,24
3,47,13
3,47,3
3,47,17
3,47,58
3,47,26
3,47,45
3,47,0
3,54,7
3,54,37
3,54,24
3,54,13
3,54,3
3,54,17
3,54,58
3,54,26
3,54,45
3,54,0
3,7,37
3,7,24
3,7,13
3,7,3
3,7,17
3,7,58
3,7,26
3,7,45
3,7,0
3,37,24
3,37,13
3,37,3
3,37,17
3,37,58
3,37,26
3,37,45
3,37,0
3,24,13
3,24,3
3,24,17
3,24,58
3,24,26
3,24,45
3,24,0
3,13,3
3,13,17
3,13,58
3,13,26
3,13,45
3,13,0
3,3,17
3,3,58
3,3,26
3,3,45
3,3,0
3,17,58
3,17,26
3,17,45
3,17,0
3,58,26
3,58,45
3,58,0
3,26,45
3,26,0
3,45,0
