區域,起點,終點
3,0,22
3,0,7
3,0,32
3,0,20
3,0,38
3,0,6
3,0,43
3,0,2
3,0,11
3,8,46
3,8,37
3,8,47
3,8,25
3,8,13
3,8,15
3,8,22
3,8,7
3,8,32
3,8,20
3,8,38
3,8,6
3,8,43
3,8,2
3,8,11
3,8,0
3,46,37
3,46,47
3,46,25
3,46,13
3,46,15
3,46,22
3,46,7
3,46,32
3,46,20
3,46,38
3,46,6
3,46,43
3,46,2
3,46,11
3,46,0
3,37,47
3,37,25
3,37,13
3,37,15
3,37,22
3,37,7
3,37,32
3,37,20
3,37,38
3,37,6
3,37,43
3,37,2
3,37,11
3,37,0
3,47,25
3,47,13
3,47,15
3,47,22
3,47,7
3,47,32
3,47,20
3,47,38
3,47,6
3,47,43
3,47,2
3,47,11
3,47,0
3,25,13
3,25,15
3,25,22
3,25,7
3,25,32
3,25,20
3,25,38
3,25,6
3,25,43
3,25,2
3,25,11
3,25,0
3,13,15
3,13,22
3,13,7
3,13,32
3,13,20
3,13,38
3,13,6
3,13,43
3,13,2
3,13,11
3,13,0
3,15,22
3,15,7
3,15,32
3,15,20
3,15,38
3,15,6
3,15,43
3,15,2
3,15,11
3,15,0
3,22,7
3,22,32
3,22,20
3,22,38
3,22,6
3,22,43
3,22,2
3,22,11
3,22,0
3,7,32
3,7,20
3,7,38
3,7,6
3,7,43
3,7,2
3,7,11
3,7,0
3,32,20
3,32,38
3,32,6
3,32,43
3,32,2
3,32,11
3,32,0
3,20,38
3,20,6
3,20,43
3,20,2
3,20,11
3,20,0
3,38,6
3,38,43
3,38,2
3,38,11
3,38,0
3,6,43
3,6,2
3,6,11
3,6,0
3,43,2
3,43,11
3,43,0
3,2,11
3,2,0
3,11,0
