區域,起點,終點
1,44,35
1,44,19
1,44,74
1,44,23
1,44,51
1,44,0
1,29,67
1,29,78
1,29,13
1,29,68
1,29,9
1,29,16
1,29,6
1,29,71
1,29,66
1,29,28
1,29,36
1,29,64
1,29,58
1,29,46
1,29,72
1,29,20
1,29,35
1,29,19
1,29,74
1,29,23
1,29,51
1,29,0
1,67,78
1,67,13
1,67,68
1,67,9
1,67,16
1,67,6
1,67,71
1,67,66
1,67,28
1,67,36
1,67,64
1,67,58
1,67,46
1,67,72
1,67,20
1,67,35
1,67,19
1,67,74
1,67,23
1,67,51
1,67,0
1,78,13
1,78,68
1,78,9
1,78,16
1,78,6
1,78,71
1,78,66
1,78,28
1,78,36
1,78,64
1,78,58
1,78,46
1,78,72
1,78,20
1,78,35
1,78,19
1,78,74
1,78,23
1,78,51
1,78,0
1,13,68
1,13,9
1,13,16
1,13,6
1,13,71
1,13,66
1,13,28
1,13,36
1,13,64
1,13,58
1,13,46
1,13,72
1,13,20
1,13,35
1,13,19
1,13,74
1,13,23
1,13,51
1,13,0
1,68,9
1,68,16
1,68,6
1,68,71
1,68,66
1,68,28
1,68,36
1,68,64
1,68,58
1,68,46
1,68,72
1,68,20
1,68,35
1,68,19
1,68,74
1,68,23
1,68,51
1,68,0
1,9,16
1,9,6
1,9,71
1,9,66
1,9,28
1,9,36
1,9,64
1,9,58
1,9,46
1,9,72
1,9,20
1,9,35
1,9,19
1,9,74
1,9,23
1,9,51
1,9,0
1,16,6
1,16,71
1,16,66
1,16,28
1,16,36
1,16,64
1,16,58
1,16,46
1,16,72
1,16,20
1,16,35
1,16,19
1,16,74
1,16,23
1,16,51
1,16,0
1,6,71
1,6,66
1,6,28
1,6,36
1,6,64
1,6,58
1,6,46
1,6,72
1,6,20
1,6,35
1,6,19
1,6,74
1,6,23
1,6,51
1,6,0
1,71,66
1,71,28
1,71,36
1,71,64
1,71,58
1,71,46
1,71,72
1,71,20
1,71,35
1,71,19
1,71,74
1,71,23
1,71,51
1,71,0
1,66,28
1,66,36
1,66,64
1,66,58
1,66,46
1,66,72
1,66,20
1,66,35
1,66,19
1,66,74
1,66,23
1,66,51
1,66,0
1,28,36
1,28,64
1,28,58
1,28,46
1,28,72
1,28,20
1,28,35
1,28,19
1,28,74
1,28,23
1,28,51
1,28,0
1,36,64
1,36,58
1,36,46
1,36,72
1,36,20
1,36,35
1,36,19
1,36,74
1,36,23
1,36,51
1,36,0
1,64,58
1,64,46
1,64,72
1,64,20
1,64,35
1,64,19
1,64,74
1,64,23
1,64,51
1,64,0
1,58,46
1,58,72
1,58,20
1,58,35
1,58,19
1,58,74
1,58,23
1,58,51
1,58,0
1,46,72
1,46,20
1,46,35
1,46,19
1,46,74
1,46,23
1,46,51
1,46,0
1,72,20
1,72,35
1,72,19
1,72,74
1,72,23
1,72,51
1,72,0
1,20,35
1,20,19
1,20,74
1,20,23
1,20,51
1,20,0
1,35,19
1,35,74
1,35,23
1,35,51
1,35,0
1,19,74
1,19,23
1,19,51
1,19,0
1,74,23
1,74,51
1,74,0
1,23,51
1,23,0
1,51,0
2,0,75
2,0,30
2,0,61
2,0,2
2,0,39
2,0,33
2,0,45
2,0,22
2,0,74
2,0,55
2,0,54
2,0,43
2,0,81
2,0,21
2,0,59
2,0,41
2,0,26
2,0,1
2,0,53
2,0,44
2,0,27
2,0,83
2,0,12
2,0,78
2,0,11
2,0,42
2,0,51
2,0,69
2,0,62
2,0,15
2,0,47
2,0,65
2,0,3
2,0,35
2,0,80
2,75,30
2,75,61
2,75,2
2,75,39
2,75,33
2,75,45
2,75,22
2,75,74
2,75,55
2,75,54
2,75,43
2,75,81
2,75,21
2,75,59
2,75,41
2,75,26
2,75,1
2,75,53
2,75,44
2,75,27
2,75,83
2,75,12
2,75,78
2,75,11
2,75,42
2,75,51
2,75,69
2,75,62
2,75,15
2,75,47
2,75,65
2,75,3
2,75,35
2,75,80
2,75,0
2,30,61
2,30,2
2,30,39
2,30,33
2,30,45
2,30,22
2,30,74
2,30,55
2,30,54
2,30,43
2,30,81
2,30,21
2,30,59
2,30,41
2,30,26
2,30,1
2,30,53
2,30,44
2,30,27
2,30,83
2,30,12
2,30,78
2,30,11
2,30,42
2,30,51
2,30,69
2,30,62
2,30,15
2,30,47
2,30,65
2,30,3
2,30,35
2,30,80
2,30,0
2,61,2
2,61,39
2,61,33
2,61,45
2,61,22
2,61,74
2,61,55
2,61,54
2,61,43
2,61,81
2,61,21
2,61,59
2,61,41
2,61,26
2,61,1
2,61,53
2,61,44
2,61,27
2,61,83
2,61,12
2,61,78
2,61,11
2,61,42
2,61,51
2,61,69
2,61,62
2,61,15
2,61,47
2,61,65
2,61,3
2,61,35
2,61,80
2,61,0
2,2,39
2,2,33
2,2,45
2,2,22
2,2,74
2,2,55
2,2,54
2,2,43
2,2,81
2,2,21
2,2,59
2,2,41
2,2,26
2,2,1
2,2,53
2,2,44
2,2,27
2,2,83
2,2,12
2,2,78
2,2,11
2,2,42
2,2,51
2,2,69
2,2,62
2,2,15
2,2,47
2,2,65
2,2,3
2,2,35
2,2,80
2,2,0
2,39,33
2,39,45
2,39,22
2,39,74
2,39,55
2,39,54
2,39,43
2,39,81
2,39,21
2,39,59
2,39,41
2,39,26
2,39,1
2,39,53
2,39,44
2,39,27
2,39,83
2,39,12
2,39,78
2,39,11
2,39,42
2,39,51
2,39,69
2,39,62
2,39,15
2,39,47
2,39,65
2,39,3
2,39,35
2,39,80
2,39,0
2,33,45
2,33,22
2,33,74
2,33,55
2,33,54
2,33,43
2,33,81
2,33,21
2,33,59
2,33,41
2,33,26
2,33,1
2,33,53
2,33,44
2,33,27
2,33,83
2,33,12
2,33,78
2,33,11
2,33,42
2,33,51
2,33,69
2,33,62
2,33,15
2,33,47
2,33,65
2,33,3
2,33,35
2,33,80
2,33,0
2,45,22
2,45,74
2,45,55
2,45,54
2,45,43
2,45,81
2,45,21
2,45,59
2,45,41
2,45,26
2,45,1
2,45,53
2,45,44
2,45,27
2,45,83
2,45,12
2,45,78
2,45,11
2,45,42
2,45,51
2,45,69
2,45,62
2,45,15
2,45,47
2,45,65
2,45,3
2,45,35
2,45,80
2,45,0
2,22,74
2,22,55
2,22,54
2,22,43
2,22,81
2,22,21
2,22,59
2,22,41
2,22,26
2,22,1
2,22,53
2,22,44
2,22,27
2,22,83
2,22,12
2,22,78
2,22,11
2,22,42
2,22,51
2,22,69
2,22,62
2,22,15
2,22,47
2,22,65
2,22,3
2,22,35
2,22,80
2,22,0
2,74,55
2,74,54
2,74,43
2,74,81
2,74,21
2,74,59
2,74,41
2,74,26
2,74,1
2,74,53
2,74,44
2,74,27
2,74,83
2,74,12
2,74,78
2,74,11
2,74,42
2,74,51
2,74,69
2,74,62
2,74,15
2,74,47
2,74,65
2,74,3
2,74,35
2,74,80
2,74,0
2,55,54
2,55,43
2,55,81
2,55,21
2,55,59
2,55,41
2,55,26
2,55,1
2,55,53
2,55,44
2,55,27
2,55,83
2,55,12
2,55,78
2,55,11
2,55,42
2,55,51
2,55,69
2,55,62
2,55,15
2,55,47
2,55,65
2,55,3
2,55,35
2,55,80
2,55,0
2,54,43
2,54,81
2,54,21
2,54,59
2,54,41
2,54,26
2,54,1
2,54,53
2,54,44
2,54,27
2,54,83
2,54,12
2,54,78
2,54,11
2,54,42
2,54,51
2,54,69
2,54,62
2,54,15
2,54,47
2,54,65
2,54,3
2,54,35
2,54,80
2,54,0
2,43,81
2,43,21
2,43,59
2,43,41
2,43,26
2,43,1
2,43,53
2,43,44
2,43,27
2,43,83
2,43,12
2,43,78
2,43,11
2,43,42
2,43,51
2,43,69
2,43,62
2,43,15
2,43,47
2,43,65
2,43,3
2,43,35
2,43,80
2,43,0
2,81,21
2,81,59
2,81,41
2,81,26
2,81,1
2,81,53
2,81,44
2,81,27
2,81,83
2,81,12
2,81,78
2,81,11
2,81,42
2,81,51
2,81,69
2,81,62
2,81,15
2,81,47
2,81,65
2,81,3
2,81,35
2,81,80
2,81,0
2,21,59
2,21,41
2,21,26
2,21,1
2,21,53
2,21,44
2,21,27
2,21,83
2,21,12
2,21,78
2,21,11
2,21,42
2,21,51
2,21,69
2,21,62
2,21,15
2,21,47
2,21,65
2,21,3
2,21,35
2,21,80
2,21,0
2,59,41
2,59,26
2,59,1
2,59,53
2,59,44
2,59,27
2,59,83
2,59,12
2,59,78
2,59,11
2,59,42
2,59,51
2,59,69
2,59,62
2,59,15
2,59,47
2,59,65
2,59,3
2,59,35
2,59,80
2,59,0
2,41,26
2,41,1
2,41,53
2,41,44
2,41,27
2,41,83
2,41,12
2,41,78
2,41,11
2,41,42
2,41,51
2,41,69
2,41,62
2,41,15
2,41,47
2,41,65
2,41,3
2,41,35
2,41,80
2,41,0
2,26,1
2,26,53
2,26,44
2,26,27
2,26,83
2,26,12
2,26,78
2,26,11
2,26,42
2,26,51
2,26,69
2,26,62
2,26,15
2,26,47
2,26,65
2,26,3
2,26,35
2,26,80
2,26,0
2,1,53
2,1,44
2,1,27
2,1,83
2,1,12
2,1,78
2,1,11
2,1,42
2,1,51
2,1,69
2,1,62
2,1,15
2,1,47
2,1,65
2,1,3
2,1,35
2,1,80
2,1,0
2,53,44
2,53,27
2,53,83
2,53,12
2,53,78
2,53,11
2,53,42
2,53,51
2,53,69
2,53,62
2,53,15
2,53,47
2,53,65
2,53,3
2,53,35
2,53,80
2,53,0
2,44,27
2,44,83
2,44,12
2,44,78
2,44,11
2,44,42
2,44,51
2,44,69
2,44,62
2,44,15
2,44,47
2,44,65
2,44,3
2,44,35
2,44,80
2,44,0
2,27,83
2,27,12
2,27,78
2,27,11
2,27,42
2,27,51
2,27,69
2,27,62
2,27,15
2,27,47
2,27,65
2,27,3
2,27,35
2,27,80
2,27,0
2,83,12
2,83,78
2,83,11
2,83,42
2,83,51
2,83,69
2,83,62
2,83,15
2,83,47
2,83,65
2,83,3
2,83,35
2,83,80
2,83,0
2,12,78
2,12,11
2,12,42
2,12,51
2,12,69
2,12,62
2,12,15
2,12,47
2,12,65
2,12,3
2,12,35
2,12,80
2,12,0
2,78,11
2,78,42
2,78,51
2,78,69
2,78,62
2,78,15
2,78,47
2,78,65
2,78,3
2,78,35
2,78,80
2,78,0
2,11,42
2,11,51
2,11,69
2,11,62
2,11,15
2,11,47
2,11,65
2,11,3
2,11,35
2,11,80
2,11,0
2,42,51
2,42,69
2,42,62
2,42,15
2,42,47
2,42,65
2,42,3
2,42,35
2,42,80
2,42,0
2,51,69
2,51,62
2,51,15
2,51,47
2,51,65
2,51,3
2,51,35
2,51,80
2,51,0
2,69,62
2,69,15
2,69,47
2,69,65
2,69,3
2,69,35
2,69,80
2,69,0
2,62,15
2,62,47
2,62,65
2,62,3
2,62,35
2,62,80
2,62,0
2,15,47
2,15,65
2,15,3
2,15,35
2,15,80
2,15,0
2,47,65
2,47,3
2,47,35
2,47,80
2,47,0
2,65,3
2,65,35
2,65,80
2,65,0
2,3,35
2,3,80
2,3,0
2,35,80
2,35,0
2,80,0
3,0,60
3,0,49
3,0,12
3,0,24
3,0,4
3,0,55
3,0,40
3,0,57
3,0,53
3,0,26
3,0,11
3,0,52
3,0,82
3,0,47
3,0,43
3,0,41
3,0,14
3,0,38
3,0,32
3,0,18
3,0,42
3,0,84
3,0,61
3,0,33
3,0,48
3,0,83
3,0,65
3,0,15
3,60,49
3,60,12
3,60,24
3,60,4
3,60,55
3,60,40
3,60,57
3,60,53
3,60,26
3,60,11
3,60,52
3,60,82
3,60,47
3,60,43
3,60,41
3,60,14
3,60,38
3,60,32
3,60,18
3,60,42
3,60,84
3,60,61
3,60,33
3,60,48
3,60,83
3,60,65
3,60,15
3,60,0
3,49,12
3,49,24
3,49,4
3,49,55
3,49,40
3,49,57
3,49,53
3,49,26
3,49,11
3,49,52
3,49,82
3,49,47
3,49,43
3,49,41
3,49,14
3,49,38
3,49,32
3,49,18
3,49,42
3,49,84
3,49,61
3,49,33
3,49,48
3,49,83
3,49,65
3,49,15
3,49,0
3,12,24
3,12,4
3,12,55
3,12,40
3,12,57
3,12,53
3,12,26
3,12,11
3,12,52
3,12,82
3,12,47
3,12,43
3,12,41
3,12,14
3,12,38
3,12,32
3,12,18
3,12,42
3,12,84
3,12,61
3,12,33
3,12,48
3,12,83
3,12,65
3,12,15
3,12,0
3,24,4
3,24,55
3,24,40
3,24,57
3,24,53
3,24,26
3,24,11
3,24,52
3,24,82
3,24,47
3,24,43
3,24,41
3,24,14
3,24,38
3,24,32
3,24,18
3,24,42
3,24,84
3,24,61
3,24,33
3,24,48
3,24,83
3,24,65
3,24,15
3,24,0
3,4,55
3,4,40
3,4,57
3,4,53
3,4,26
3,4,11
3,4,52
3,4,82
3,4,47
3,4,43
3,4,41
3,4,14
3,4,38
3,4,32
3,4,18
3,4,42
3,4,84
3,4,61
3,4,33
3,4,48
3,4,83
3,4,65
3,4,15
3,4,0
3,55,40
3,55,57
3,55,53
3,55,26
3,55,11
3,55,52
3,55,82
3,55,47
3,55,43
3,55,41
3,55,14
3,55,38
3,55,32
3,55,18
3,55,42
3,55,84
3,55,61
3,55,33
3,55,48
3,55,83
3,55,65
3,55,15
3,55,0
3,40,57
3,40,53
3,40,26
3,40,11
3,40,52
3,40,82
3,40,47
3,40,43
3,40,41
3,40,14
3,40,38
3,40,32
3,40,18
3,40,42
3,40,84
3,40,61
3,40,33
3,40,48
3,40,83
3,40,65
3,40,15
3,40,0
3,57,53
3,57,26
3,57,11
3,57,52
3,57,82
3,57,47
3,57,43
3,57,41
3,57,14
3,57,38
3,57,32
3,57,18
3,57,42
3,57,84
3,57,61
3,57,33
3,57,48
3,57,83
3,57,65
3,57,15
3,57,0
3,53,26
3,53,11
3,53,52
3,53,82
3,53,47
3,53,43
3,53,41
3,53,14
3,53,38
3,53,32
3,53,18
3,53,42
3,53,84
3,53,61
3,53,33
3,53,48
3,53,83
3,53,65
3,53,15
3,53,0
3,26,11
3,26,52
3,26,82
3,26,47
3,26,43
3,26,41
3,26,14
3,26,38
3,26,32
3,26,18
3,26,42
3,26,84
3,26,61
3,26,33
3,26,48
3,26,83
3,26,65
3,26,15
3,26,0
3,11,52
3,11,82
3,11,47
3,11,43
3,11,41
3,11,14
3,11,38
3,11,32
3,11,18
3,11,42
3,11,84
3,11,61
3,11,33
3,11,48
3,11,83
3,11,65
3,11,15
3,11,0
3,52,82
3,52,47
3,52,43
3,52,41
3,52,14
3,52,38
3,52,32
3,52,18
3,52,42
3,52,84
3,52,61
3,52,33
3,52,48
3,52,83
3,52,65
3,52,15
3,52,0
3,82,47
3,82,43
3,82,41
3,82,14
3,82,38
3,82,32
3,82,18
3,82,42
3,82,84
3,82,61
3,82,33
3,82,48
3,82,83
3,82,65
3,82,15
3,82,0
3,47,43
3,47,41
3,47,14
3,47,38
3,47,32
3,47,18
3,47,42
3,47,84
3,47,61
3,47,33
3,47,48
3,47,83
3,47,65
3,47,15
3,47,0
3,43,41
3,43,14
3,43,38
3,43,32
3,43,18
3,43,42
3,43,84
3,43,61
3,43,33
3,43,48
3,43,83
3,43,65
3,43,15
3,43,0
3,41,14
3,41,38
3,41,32
3,41,18
3,41,42
3,41,84
3,41,61
3,41,33
3,41,48
3,41,83
3,41,65
3,41,15
3,41,0
3,14,38
3,14,32
3,14,18
3,14,42
3,14,84
3,14,61
3,14,33
3,14,48
3,14,83
3,14,65
3,14,15
3,14,0
3,38,32
3,38,18
3,38,42
3,38,84
3,38,61
3,38,33
3,38,48
3,38,83
3,38,65
3,38,15
3,38,0
3,32,18
3,32,42
3,32,84
3,32,61
3,32,33
3,32,48
3,32,83
3,32,65
3,32,15
3,32,0
3,18,42
3,18,84
3,18,61
3,18,33
3,18,48
3,18,83
3,18,65
3,18,15
3,18,0
3,42,84
3,42,61
3,42,33
3,42,48
3,42,83
3,42,65
3,42,15
3,42,0
3,84,61
3,84,33
3,84,48
3,84,83
3,84,65
3,84,15
3,84,0
3,61,33
3,61,48
3,61,83
3,61,65
3,61,15
3,61,0
3,33,48
3,33,83
3,33,65
3,33,15
3,33,0
3,48,83
3,48,65
3,48,15
3,48,0
3,83,65
3,83,15
3,83,0
3,65,15
3,65,0
3,15,0
