區域,起點,終點
0,70,0
0,12,40
0,12,11
0,12,0
0,40,11
0,40,0
0,11,0
1,0,23
1,0,18
1,0,32
1,0,38
1,0,35
1,0,55
1,0,67
1,0,37
1,0,43
1,0,69
1,0,1
1,0,72
1,0,42
1,0,53
1,0,64
1,0,40
1,0,63
1,0,60
1,0,48
1,0,56
1,0,47
1,0,6
1,0,46
1,0,25
1,23,18
1,23,32
1,23,38
1,23,35
1,23,55
1,23,67
1,23,37
1,23,43
1,23,69
1,23,1
1,23,72
1,23,42
1,23,53
1,23,64
1,23,40
1,23,63
1,23,60
1,23,48
1,23,56
1,23,47
1,23,6
1,23,46
1,23,25
1,23,0
1,18,32
1,18,38
1,18,35
1,18,55
1,18,67
1,18,37
1,18,43
1,18,69
1,18,1
1,18,72
1,18,42
1,18,53
1,18,64
1,18,40
1,18,63
1,18,60
1,18,48
1,18,56
1,18,47
1,18,6
1,18,46
1,18,25
1,18,0
1,32,38
1,32,35
1,32,55
1,32,67
1,32,37
1,32,43
1,32,69
1,32,1
1,32,72
1,32,42
1,32,53
1,32,64
1,32,40
1,32,63
1,32,60
1,32,48
1,32,56
1,32,47
1,32,6
1,32,46
1,32,25
1,32,0
1,38,35
1,38,55
1,38,67
1,38,37
1,38,43
1,38,69
1,38,1
1,38,72
1,38,42
1,38,53
1,38,64
1,38,40
1,38,63
1,38,60
1,38,48
1,38,56
1,38,47
1,38,6
1,38,46
1,38,25
1,38,0
1,35,55
1,35,67
1,35,37
1,35,43
1,35,69
1,35,1
1,35,72
1,35,42
1,35,53
1,35,64
1,35,40
1,35,63
1,35,60
1,35,48
1,35,56
1,35,47
1,35,6
1,35,46
1,35,25
1,35,0
1,55,67
1,55,37
1,55,43
1,55,69
1,55,1
1,55,72
1,55,42
1,55,53
1,55,64
1,55,40
1,55,63
1,55,60
1,55,48
1,55,56
1,55,47
1,55,6
1,55,46
1,55,25
1,55,0
1,67,37
1,67,43
1,67,69
1,67,1
1,67,72
1,67,42
1,67,53
1,67,64
1,67,40
1,67,63
1,67,60
1,67,48
1,67,56
1,67,47
1,67,6
1,67,46
1,67,25
1,67,0
1,37,43
1,37,69
1,37,1
1,37,72
1,37,42
1,37,53
1,37,64
1,37,40
1,37,63
1,37,60
1,37,48
1,37,56
1,37,47
1,37,6
1,37,46
1,37,25
1,37,0
1,43,69
1,43,1
1,43,72
1,43,42
1,43,53
1,43,64
1,43,40
1,43,63
1,43,60
1,43,48
1,43,56
1,43,47
1,43,6
1,43,46
1,43,25
1,43,0
1,69,1
1,69,72
1,69,42
1,69,53
1,69,64
1,69,40
1,69,63
1,69,60
1,69,48
1,69,56
1,69,47
1,69,6
1,69,46
1,69,25
1,69,0
1,1,72
1,1,42
1,1,53
1,1,64
1,1,40
1,1,63
1,1,60
1,1,48
1,1,56
1,1,47
1,1,6
1,1,46
1,1,25
1,1,0
1,72,42
1,72,53
1,72,64
1,72,40
1,72,63
1,72,60
1,72,48
1,72,56
1,72,47
1,72,6
1,72,46
1,72,25
1,72,0
1,42,53
1,42,64
1,42,40
1,42,63
1,42,60
1,42,48
1,42,56
1,42,47
1,42,6
1,42,46
1,42,25
1,42,0
1,53,64
1,53,40
1,53,63
1,53,60
1,53,48
1,53,56
1,53,47
1,53,6
1,53,46
1,53,25
1,53,0
1,64,40
1,64,63
1,64,60
1,64,48
1,64,56
1,64,47
1,64,6
1,64,46
1,64,25
1,64,0
1,40,63
1,40,60
1,40,48
1,40,56
1,40,47
1,40,6
1,40,46
1,40,25
1,40,0
1,63,60
1,63,48
1,63,56
1,63,47
1,63,6
1,63,46
1,63,25
1,63,0
1,60,48
1,60,56
1,60,47
1,60,6
1,60,46
1,60,25
1,60,0
1,48,56
1,48,47
1,48,6
1,48,46
1,48,25
1,48,0
1,56,47
1,56,6
1,56,46
1,56,25
1,56,0
1,47,6
1,47,46
1,47,25
1,47,0
1,6,46
1,6,25
1,6,0
1,46,25
1,46,0
1,25,0
2,0,29
2,0,71
2,0,21
2,0,36
2,0,44
2,0,31
2,0,65
2,0,9
2,0,16
2,0,49
2,0,62
2,0,58
2,0,30
2,0,26
2,0,56
2,0,33
2,0,45
2,0,42
2,0,27
2,0,6
2,0,4
2,0,1
2,0,64
2,0,38
2,0,13
2,0,34
2,0,7
2,0,3
2,0,14
2,0,24
2,29,71
2,29,21
2,29,36
2,29,44
2,29,31
2,29,65
2,29,9
2,29,16
2,29,49
2,29,62
2,29,58
2,29,30
2,29,26
2,29,56
2,29,33
2,29,45
2,29,42
2,29,27
2,29,6
2,29,4
2,29,1
2,29,64
2,29,38
2,29,13
2,29,34
2,29,7
2,29,3
2,29,14
2,29,24
2,29,0
2,71,21
2,71,36
2,71,44
2,71,31
2,71,65
2,71,9
2,71,16
2,71,49
2,71,62
2,71,58
2,71,30
2,71,26
2,71,56
2,71,33
2,71,45
2,71,42
2,71,27
2,71,6
2,71,4
2,71,1
2,71,64
2,71,38
2,71,13
2,71,34
2,71,7
2,71,3
2,71,14
2,71,24
2,71,0
2,21,36
2,21,44
2,21,31
2,21,65
2,21,9
2,21,16
2,21,49
2,21,62
2,21,58
2,21,30
2,21,26
2,21,56
2,21,33
2,21,45
2,21,42
2,21,27
2,21,6
2,21,4
2,21,1
2,21,64
2,21,38
2,21,13
2,21,34
2,21,7
2,21,3
2,21,14
2,21,24
2,21,0
2,36,44
2,36,31
2,36,65
2,36,9
2,36,16
2,36,49
2,36,62
2,36,58
2,36,30
2,36,26
2,36,56
2,36,33
2,36,45
2,36,42
2,36,27
2,36,6
2,36,4
2,36,1
2,36,64
2,36,38
2,36,13
2,36,34
2,36,7
2,36,3
2,36,14
2,36,24
2,36,0
2,44,31
2,44,65
2,44,9
2,44,16
2,44,49
2,44,62
2,44,58
2,44,30
2,44,26
2,44,56
2,44,33
2,44,45
2,44,42
2,44,27
2,44,6
2,44,4
2,44,1
2,44,64
2,44,38
2,44,13
2,44,34
2,44,7
2,44,3
2,44,14
2,44,24
2,44,0
2,31,65
2,31,9
2,31,16
2,31,49
2,31,62
2,31,58
2,31,30
2,31,26
2,31,56
2,31,33
2,31,45
2,31,42
2,31,27
2,31,6
2,31,4
2,31,1
2,31,64
2,31,38
2,31,13
2,31,34
2,31,7
2,31,3
2,31,14
2,31,24
2,31,0
2,65,9
2,65,16
2,65,49
2,65,62
2,65,58
2,65,30
2,65,26
2,65,56
2,65,33
2,65,45
2,65,42
2,65,27
2,65,6
2,65,4
2,65,1
2,65,64
2,65,38
2,65,13
2,65,34
2,65,7
2,65,3
2,65,14
2,65,24
2,65,0
2,9,16
2,9,49
2,9,62
2,9,58
2,9,30
2,9,26
2,9,56
2,9,33
2,9,45
2,9,42
2,9,27
2,9,6
2,9,4
2,9,1
2,9,64
2,9,38
2,9,13
2,9,34
2,9,7
2,9,3
2,9,14
2,9,24
2,9,0
2,16,49
2,16,62
2,16,58
2,16,30
2,16,26
2,16,56
2,16,33
2,16,45
2,16,42
2,16,27
2,16,6
2,16,4
2,16,1
2,16,64
2,16,38
2,16,13
2,16,34
2,16,7
2,16,3
2,16,14
2,16,24
2,16,0
2,49,62
2,49,58
2,49,30
2,49,26
2,49,56
2,49,33
2,49,45
2,49,42
2,49,27
2,49,6
2,49,4
2,49,1
2,49,64
2,49,38
2,49,13
2,49,34
2,49,7
2,49,3
2,49,14
2,49,24
2,49,0
2,62,58
2,62,30
2,62,26
2,62,56
2,62,33
2,62,45
2,62,42
2,62,27
2,62,6
2,62,4
2,62,1
2,62,64
2,62,38
2,62,13
2,62,34
2,62,7
2,62,3
2,62,14
2,62,24
2,62,0
2,58,30
2,58,26
2,58,56
2,58,33
2,58,45
2,58,42
2,58,27
2,58,6
2,58,4
2,58,1
2,58,64
2,58,38
2,58,13
2,58,34
2,58,7
2,58,3
2,58,14
2,58,24
2,58,0
2,30,26
2,30,56
2,30,33
2,30,45
2,30,42
2,30,27
2,30,6
2,30,4
2,30,1
2,30,64
2,30,38
2,30,13
2,30,34
2,30,7
2,30,3
2,30,14
2,30,24
2,30,0
2,26,56
2,26,33
2,26,45
2,26,42
2,26,27
2,26,6
2,26,4
2,26,1
2,26,64
2,26,38
2,26,13
2,26,34
2,26,7
2,26,3
2,26,14
2,26,24
2,26,0
2,56,33
2,56,45
2,56,42
2,56,27
2,56,6
2,56,4
2,56,1
2,56,64
2,56,38
2,56,13
2,56,34
2,56,7
2,56,3
2,56,14
2,56,24
2,56,0
2,33,45
2,33,42
2,33,27
2,33,6
2,33,4
2,33,1
2,33,64
2,33,38
2,33,13
2,33,34
2,33,7
2,33,3
2,33,14
2,33,24
2,33,0
2,45,42
2,45,27
2,45,6
2,45,4
2,45,1
2,45,64
2,45,38
2,45,13
2,45,34
2,45,7
2,45,3
2,45,14
2,45,24
2,45,0
2,42,27
2,42,6
2,42,4
2,42,1
2,42,64
2,42,38
2,42,13
2,42,34
2,42,7
2,42,3
2,42,14
2,42,24
2,42,0
2,27,6
2,27,4
2,27,1
2,27,64
2,27,38
2,27,13
2,27,34
2,27,7
2,27,3
2,27,14
2,27,24
2,27,0
2,6,4
2,6,1
2,6,64
2,6,38
2,6,13
2,6,34
2,6,7
2,6,3
2,6,14
2,6,24
2,6,0
2,4,1
2,4,64
2,4,38
2,4,13
2,4,34
2,4,7
2,4,3
2,4,14
2,4,24
2,4,0
2,1,64
2,1,38
2,1,13
2,1,34
2,1,7
2,1,3
2,1,14
2,1,24
2,1,0
2,64,38
2,64,13
2,64,34
2,64,7
2,64,3
2,64,14
2,64,24
2,64,0
2,38,13
2,38,34
2,38,7
2,38,3
2,38,14
2,38,24
2,38,0
2,13,34
2,13,7
2,13,3
2,13,14
2,13,24
2,13,0
2,34,7
2,34,3
2,34,14
2,34,24
2,34,0
2,7,3
2,7,14
2,7,24
2,7,0
2,3,14
2,3,24
2,3,0
2,14,24
2,14,0
2,24,0
3,0,19
3,0,44
3,0,22
3,0,66
3,0,9
3,0,7
3,0,13
3,0,65
3,0,62
3,0,49
3,0,26
3,0,28
3,0,15
3,0,2
3,0,16
3,0,20
3,0,27
3,0,34
3,0,50
3,0,33
3,0,41
3,0,51
3,0,17
3,0,68
3,19,44
3,19,22
3,19,66
3,19,9
3,19,7
3,19,13
3,19,65
3,19,62
3,19,49
3,19,26
3,19,28
3,19,15
3,19,2
3,19,16
3,19,20
3,19,27
3,19,34
3,19,50
3,19,33
3,19,41
3,19,51
3,19,17
3,19,68
3,19,0
3,44,22
3,44,66
3,44,9
3,44,7
3,44,13
3,44,65
3,44,62
3,44,49
3,44,26
3,44,28
3,44,15
3,44,2
3,44,16
3,44,20
3,44,27
3,44,34
3,44,50
3,44,33
3,44,41
3,44,51
3,44,17
3,44,68
3,44,0
3,22,66
3,22,9
3,22,7
3,22,13
3,22,65
3,22,62
3,22,49
3,22,26
3,22,28
3,22,15
3,22,2
3,22,16
3,22,20
3,22,27
3,22,34
3,22,50
3,22,33
3,22,41
3,22,51
3,22,17
3,22,68
3,22,0
3,66,9
3,66,7
3,66,13
3,66,65
3,66,62
3,66,49
3,66,26
3,66,28
3,66,15
3,66,2
3,66,16
3,66,20
3,66,27
3,66,34
3,66,50
3,66,33
3,66,41
3,66,51
3,66,17
3,66,68
3,66,0
3,9,7
3,9,13
3,9,65
3,9,62
3,9,49
3,9,26
3,9,28
3,9,15
3,9,2
3,9,16
3,9,20
3,9,27
3,9,34
3,9,50
3,9,33
3,9,41
3,9,51
3,9,17
3,9,68
3,9,0
3,7,13
3,7,65
3,7,62
3,7,49
3,7,26
3,7,28
3,7,15
3,7,2
3,7,16
3,7,20
3,7,27
3,7,34
3,7,50
3,7,33
3,7,41
3,7,51
3,7,17
3,7,68
3,7,0
3,13,65
3,13,62
3,13,49
3,13,26
3,13,28
3,13,15
3,13,2
3,13,16
3,13,20
3,13,27
3,13,34
3,13,50
3,13,33
3,13,41
3,13,51
3,13,17
3,13,68
3,13,0
3,65,62
3,65,49
3,65,26
3,65,28
3,65,15
3,65,2
3,65,16
3,65,20
3,65,27
3,65,34
3,65,50
3,65,33
3,65,41
3,65,51
3,65,17
3,65,68
3,65,0
3,62,49
3,62,26
3,62,28
3,62,15
3,62,2
3,62,16
3,62,20
3,62,27
3,62,34
3,62,50
3,62,33
3,62,41
3,62,51
3,62,17
3,62,68
3,62,0
3,49,26
3,49,28
3,49,15
3,49,2
3,49,16
3,49,20
3,49,27
3,49,34
3,49,50
3,49,33
3,49,41
3,49,51
3,49,17
3,49,68
3,49,0
3,26,28
3,26,15
3,26,2
3,26,16
3,26,20
3,26,27
3,26,34
3,26,50
3,26,33
3,26,41
3,26,51
3,26,17
3,26,68
3,26,0
3,28,15
3,28,2
3,28,16
3,28,20
3,28,27
3,28,34
3,28,50
3,28,33
3,28,41
3,28,51
3,28,17
3,28,68
3,28,0
3,15,2
3,15,16
3,15,20
3,15,27
3,15,34
3,15,50
3,15,33
3,15,41
3,15,51
3,15,17
3,15,68
3,15,0
3,2,16
3,2,20
3,2,27
3,2,34
3,2,50
3,2,33
3,2,41
3,2,51
3,2,17
3,2,68
3,2,0
3,16,20
3,16,27
3,16,34
3,16,50
3,16,33
3,16,41
3,16,51
3,16,17
3,16,68
3,16,0
3,20,27
3,20,34
3,20,50
3,20,33
3,20,41
3,20,51
3,20,17
3,20,68
3,20,0
3,27,34
3,27,50
3,27,33
3,27,41
3,27,51
3,27,17
3,27,68
3,27,0
3,34,50
3,34,33
3,34,41
3,34,51
3,34,17
3,34,68
3,34,0
3,50,33
3,50,41
3,50,51
3,50,17
3,50,68
3,50,0
3,33,41
3,33,51
3,33,17
3,33,68
3,33,0
3,41,51
3,41,17
3,41,68
3,41,0
3,51,17
3,51,68
3,51,0
3,17,68
3,17,0
3,68,0
