區域,起點,終點
2,2,22
2,2,37
2,2,7
2,2,15
2,2,0
2,46,19
2,46,13
2,46,35
2,46,28
2,46,29
2,46,5
2,46,11
2,46,22
2,46,37
2,46,7
2,46,15
2,46,0
2,19,13
2,19,35
2,19,28
2,19,29
2,19,5
2,19,11
2,19,22
2,19,37
2,19,7
2,19,15
2,19,0
2,13,35
2,13,28
2,13,29
2,13,5
2,13,11
2,13,22
2,13,37
2,13,7
2,13,15
2,13,0
2,35,28
2,35,29
2,35,5
2,35,11
2,35,22
2,35,37
2,35,7
2,35,15
2,35,0
2,28,29
2,28,5
2,28,11
2,28,22
2,28,37
2,28,7
2,28,15
2,28,0
2,29,5
2,29,11
2,29,22
2,29,37
2,29,7
2,29,15
2,29,0
2,5,11
2,5,22
2,5,37
2,5,7
2,5,15
2,5,0
2,11,22
2,11,37
2,11,7
2,11,15
2,11,0
2,22,37
2,22,7
2,22,15
2,22,0
2,37,7
2,37,15
2,37,0
2,7,15
2,7,0
2,15,0
3,0,11
3,0,29
3,0,1
3,0,20
3,0,46
3,0,12
3,0,6
3,0,23
3,0,32
3,0,3
3,0,9
3,0,10
3,0,22
3,0,30
3,0,35
3,0,2
3,11,29
3,11,1
3,11,20
3,11,46
3,11,12
3,11,6
3,11,23
3,11,32
3,11,3
3,11,9
3,11,10
3,11,22
3,11,30
3,11,35
3,11,2
3,11,0
3,29,1
3,29,20
3,29,46
3,29,12
3,29,6
3,29,23
3,29,32
3,29,3
3,29,9
3,29,10
3,29,22
3,29,30
3,29,35
3,29,2
3,29,0
3,1,20
3,1,46
3,1,12
3,1,6
3,1,23
3,1,32
3,1,3
3,1,9
3,1,10
3,1,22
3,1,30
3,1,35
3,1,2
3,1,0
3,20,46
3,20,12
3,20,6
3,20,23
3,20,32
3,20,3
3,20,9
3,20,10
3,20,22
3,20,30
3,20,35
3,20,2
3,20,0
3,46,12
3,46,6
3,46,23
3,46,32
3,46,3
3,46,9
3,46,10
3,46,22
3,46,30
3,46,35
3,46,2
3,46,0
3,12,6
3,12,23
3,12,32
3,12,3
3,12,9
3,12,10
3,12,22
3,12,30
3,12,35
3,12,2
3,12,0
3,6,23
3,6,32
3,6,3
3,6,9
3,6,10
3,6,22
3,6,30
3,6,35
3,6,2
3,6,0
3,23,32
3,23,3
3,23,9
3,23,10
3,23,22
3,23,30
3,23,35
3,23,2
3,23,0
3,32,3
3,32,9
3,32,10
3,32,22
3,32,30
3,32,35
3,32,2
3,32,0
3,3,9
3,3,10
3,3,22
3,3,30
3,3,35
3,3,2
3,3,0
3,9,10
3,9,22
3,9,30
3,9,35
3,9,2
3,9,0
3,10,22
3,10,30
3,10,35
3,10,2
3,10,0
3,22,30
3,22,35
3,22,2
3,22,0
3,30,35
3,30,2
3,30,0
3,35,2
3,35,0
3,2,0
